股票代码,报表日期,货币资金,交易性金融资产,衍生金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付款项,其他应收款(合计),应收利息,应收股利,其他应收款,买入返售金融资产,存货,划分为持有待售的资产,一年内到期的非流动资产,待摊费用,待处理流动资产损益,其他流动资产,流动资产合计,发放贷款及垫款,可供出售金融资产,持有至到期投资,长期应收款,长期股权投资,投资性房地产,在建工程(合计),在建工程,工程物资,固定资产及清理(合计),固定资产净额,固定资产清理,生产性生物资产,公益性生物资产,油气资产,使用权资产,无形资产,开发支出,商誉,长期待摊费用,递延所得税资产,其他非流动资产,非流动资产合计,资产总计,短期借款,交易性金融负债,应付票据及应付账款,应付票据,应付账款,预收款项,应付手续费及佣金,应付职工薪酬,应交税费,其他应付款(合计),应付利息,应付股利,其他应付款,预提费用,一年内的递延收益,应付短期债券,一年内到期的非流动负债,其他流动负债,流动负债合计,长期借款,应付债券,租赁负债,长期应付职工薪酬,长期应付款(合计),长期应付款,专项应付款,预计非流动负债,递延所得税负债,长期递延收益,其他非流动负债,非流动负债合计,负债合计,实收资本(或股本),资本公积,减：库存股,其他综合收益,专项储备,盈余公积,一般风险准备,未分配利润,归属于母公司股东权益合计,少数股东权益,所有者权益(或股东权益)合计,负债和所有者权益(或股东权益)总计,一、营业总收入,营业收入,二、营业总成本,营业成本,营业税金及附加,销售费用,管理费用,财务费用,研发费用,资产减值损失,公允价值变动收益,投资收益,其中:对联营企业和合营企业的投资收益,汇兑收益,三、营业利润,加:营业外收入,减：营业外支出,其中：非流动资产处置损失,四、利润总额,减：所得税费用,五、净利润,归属于母公司所有者的净利润,少数股东损益,基本每股收益(元/股),稀释每股收益(元/股),七、其他综合收益,八、综合收益总额,归属于母公司所有者的综合收益总额,归属于少数股东的综合收益总额,销售商品、提供劳务收到的现金,收到的税费返还,收到的其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付的其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,收回投资所收到的现金,取得投资收益所收到的现金,处置固定资产、无形资产和其他长期资产所收回的现金净额,处置子公司及其他营业单位收到的现金净额,收到的其他与投资活动有关的现金,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产所支付的现金,投资所支付的现金,取得子公司及其他营业单位支付的现金净额,支付的其他与投资活动有关的现金,投资活动现金流出小计,投资活动产生的现金流量净额,吸收投资收到的现金,其中：子公司吸收少数股东投资收到的现金,取得借款收到的现金,发行债券收到的现金,收到其他与筹资活动有关的现金,筹资活动现金流入小计,偿还债务支付的现金,分配股利、利润或偿付利息所支付的现金,其中：子公司支付给少数股东的股利、利润,支付其他与筹资活动有关的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,四、汇率变动对现金及现金等价物的影响,五、现金及现金等价物净增加额,加:期初现金及现金等价物余额,六、期末现金及现金等价物余额,净利润,未确认的投资损失,资产减值准备,固定资产折旧、油气资产折耗、生产性物资折旧,无形资产摊销,长期待摊费用摊销,待摊费用的减少,预提费用的增加,处置固定资产、无形资产和其他长期资产的损失,固定资产报废损失,公允价值变动损失,递延收益增加（减：减少）,预计负债,投资损失,递延所得税资产减少,递延所得税负债增加,存货的减少,经营性应收项目的减少,经营性应付项目的增加,已完工尚未结算款的减少(减:增加),已结算尚未完工款的增加(减:减少),其他,经营活动产生现金流量净额,债务转为资本,一年内到期的可转换公司债券,融资租入固定资产,现金的期末余额,现金的期初余额,现金等价物的期末余额,现金等价物的期初余额,现金及现金等价物的净增加额
600192,2020/12/31,266645111.6,0,0,1285649028,0,1285649028,110210278.2,143972966.5,64580665.59,0,0,64580665.59,0,1133322064,0,0,0,0,13185727.83,3237501252,0,0,0,0,150416052.4,10500105.86,11005971.98,11005971.98,0,752556481.9,752556481.9,0,0,0,0,0,153357625.1,1836283.25,0,1442092.57,60461066.69,170891573.5,1473483426,4710984678,1140720232,0,948184512.7,268471712.3,679712800.5,0,0,29425831.19,15351249.53,269307312.4,0,0,269307312.4,0,0,0,47863069.44,14304154.15,2574326406,172782.8,0,0,37568.72,107469426.4,14320000,93149426.37,0,3356294.44,164891856.6,0,275927929,2850254335,441748000,907679575.7,0,72516172.64,0,49010434.77,65074.11,342263359.4,1813282617,47447726.01,1860730343,4710984678,2064729163,2064729163,2214261612,1805973727,19779916.93,106182131.2,139849548.7,50520938.2,91955350.85,0,0,-11027117.75,-8508491.57,0,-237312754.3,2569135.22,1999584.81,0,-236743203.8,-22352303.37,-214390900.5,-195221241.6,-19169658.83,-0.4419,-0.4419,73802280.46,-140588620,-121418961.2,-19169658.83,1258250849,1212275.88,118195514.5,1377658640,1108681662,287476640.1,53159192.37,175175720.9,1624493215,-246834575.4,0,0,302250,0,0,302250,23627807.22,0,0,0,23627807.22,-23325557.22,1260000,1260000,1429970000,0,76535000,1507765000,1332380000,54015218.57,4502003.19,64793868.66,1451189087,56575912.77,-5843.14,-213590063,387050164.4,173460101.4,-214390900.5,0,57069061.24,52326791.97,5189074.29,553493.37,0,0,-245411.44,-40534.54,0,0,0,11027117.75,-23824333.68,3356294.44,-141077113.6,-140015816.5,51475068.1,0,0,-7083494.56,-246834575.4,0,0,0,173460101.4,387050164.4,0,0,-213590063
600192,2019/12/31,452757811.5,0,0,1519123418,0,1519123418,110967646.7,102910763.4,126893443.1,0,0,126893443.1,0,1044289396,0,0,0,0,2894076.1,3359836554,0,0,0,0,158924544,11040973.65,37300623.52,37300623.52,0,746325896.6,746325896.6,0,0,0,0,0,158339150,0,0,1995585.94,36636733.01,0,1237777399,4597613953,842495062.5,0,879222393.5,240578919.9,638643473.6,61954715.32,0,34356171.86,16305008.41,153421526.4,0,0,153421526.4,0,0,0,198261250,0,2186016128,50133440.28,0,0,38828.02,175585441.7,19740000,155845441.7,0,0,103380639.6,0,329138349.6,2515154478,441748000,907749299.9,0,-1286107.82,0,49010434.77,65074.11,542152313.9,1939439015,143020460.7,2082459476,4597613953,1917481615,1917481615,1914600968,1505085482,18230686.44,126785506,163492347.1,42808925.54,58198021.13,0,0,3397016.8,3409199.96,0,15257155.55,9116673,2424114.42,0,21949714.13,3155903.19,18793810.94,11732917.64,7060893.3,0.0266,0.0266,-23362929.77,-4569118.83,-11630012.13,7060893.3,1224288459,2121595.98,340555868.3,1566965923,833311081.4,293052634.3,67200174.9,250339866.6,1443903757,123062166.3,0,0,210500,0,0,210500,13130015.73,0,0,0,13130015.73,-12919515.73,9340000,9340000,1039800000,0,3.90E+07,1088140000,1116006400,56935103.74,1473144.19,33367505.83,1206309010,-118169009.6,0,-8026358.96,395076523.4,387050164.4,18793810.94,0,28313179.53,50925960.35,7491831.73,810588.5,0,0,0,975751.4,0,0,0,-3397016.8,-2216717.72,-416825.77,-117101279.8,127055199.6,-43756334.45,0,0,0,123062166.3,0,0,0,387050164.4,395076523.4,0,0,-8026358.96
600192,2018/12/31,451085135.1,0,0,1581463141,180280449.6,1401182691,0,139380298.6,296111146.3,0,0,296111146.3,0,927188115.7,0,0,0,0,4132635.81,3399360472,0,88500000,0,0,154267365,11581841.44,21249633.87,21249633.87,0,784428706,783095382.9,1333323.11,0,0,0,0,165273945.8,0,0,2806174.44,34420015.29,0,1262527682,4661888154,945008400,0,903809543.1,231198926.2,672610616.8,79051791.05,0,31971094.65,16819779.85,119145876.1,291111.11,0,118854765,0,0,0,480000,0,2096286485,220585600,0,0,75026.72,188711044.4,30160000,158551044.4,0,416825.77,96720419.59,0,506508916.4,2602795401,441748000,906501320.9,0,0,0,49010434.77,65074.11,533069309.7,1930394139,128698613.4,2059092753,4661888154,1784136698,1784136698,1788739985,1377732293,17933520.41,127440067.5,146565240,37251545.95,54548788.24,27268530.44,0,4172485.87,4172485.87,0,21187472.53,7701097.49,1071960.52,0,27816609.5,7705479.83,20111129.67,11574804.67,8536325,0.0262,0.0262,0,20111129.67,11574804.67,8536325,1169049561,988769.97,326965841.2,1497004172,743748548.3,296640172,78367192.31,309962719.2,1428718632,68285540.21,0,0,81000,0,0,81000,29930449,0,0,0,29930449,-29849449,0,0,1672548400,0,2.00E+07,1692548400,1668285738,57643522.48,2027214.11,6061625,1731990885,-39442485.33,0,-1006394.12,396082917.5,395076523.4,20111129.67,0,27268530.44,49444475.62,7554877.19,1005428.35,0,0,0,-573612.59,0,0,0,-4172485.87,1166640,0,-120518106.7,101969213.5,-68869105.91,0,0,0,68285540.21,0,0,0,395076523.4,396082917.5,0,0,-1006394.12
600192,2017/12/31,467041239.1,0,0,1555208364,123607943.7,1431600420,0,153411661.4,438392083.8,0,0,438392083.8,0,806670009,0,0,0,0,5213424.98,3425936782,0,89220000,0,0,150094879.1,12122709.29,41474912.75,41474912.75,0,760181387.2,758848064.1,1333323.11,0,0,0,0,174618120.8,0,0,509567.73,35586655.29,0,1263808232,4689745014,1096745738,0,908645409.5,155982544.6,752662864.9,103972294.7,0,34331974.77,21021642.32,80191238.02,0,0,80191238.02,0,0,0,30480000,0,2275388297,34585600,0,0,104059.38,185584999.6,35580000,150004999.6,0,416825.77,121105694.6,0,341797179.3,2617185476,441748000,937365433.8,0,0,0,49010434.77,65074.11,524144993,1952333936,120225602.1,2072559538,4689745014,1904348968,1904348968,1909463541,1422929225,21668927.35,161705461.1,218845040.9,54327021.37,0,29987864.99,0,14111729.56,1691455.34,0,30561164.48,12300293.08,2287163.91,0,40574293.65,10583591.14,29990702.51,16583121.77,13407580.74,0.0375,0.0375,0,29990702.51,16583121.77,13407580.74,1324254132,13585148.46,115152280.3,1452991561,876395290.3,294466586.3,91678313.11,290163018.1,1552703208,-99711647.1,0,546362.47,2002702,-37938112.39,4.00E+07,4610952.08,49112025.67,8.00E+06,0,0,57112025.67,-52501073.59,0,0,1456745738,0,117678800,1574424538,1350084600,59445095.94,2081169.59,0,1409529696,164894841.9,-11640.89,12670480.33,383412437.2,396082917.5,29990702.51,0,29987864.99,52432313.02,7977605.13,340535.24,0,0,-243545.74,0,0,0,0,-14111729.56,56929.65,0,256295668.9,-344062051.5,-172205882.1,0,0,0,-99711647.1,0,0,0,396082917.5,383412437.2,0,0,12670480.33
600192,2016/12/31,436221303.3,0,0,1536150435,63900562.23,1472249873,0,98963017.37,96133912.6,0,0,96133912.6,0,1062965678,0,0,0,0,40996737.66,3271431084,0,81220000,0,0,124535330.5,12663577.08,65603954.1,65603954.1,0,864624620.8,861333585.7,3291035.11,0,0,0,0,183909348.2,0,0,305060.24,35643584.94,0,1368505476,4639936560,1016681000,0,839962164,68124141.45,771838022.6,112896580.3,0,26880895.72,21158234.41,93897150.02,0,0,93897150.02,0,0,0,4.00E+07,0,2151476024,105269200,0,0,150202.74,182118037.2,1.36E+08,46118037.21,0,416825.77,121324561.9,0,409278827.6,2560754852,441748000,925339487.2,0,0,0,47512169.34,55852.33,510156247.4,1924811756,154369951.7,2079181708,4639936560,1816085979,1816085979,1813545299,1360698478,19122350.47,158684516,209932705,47958239.5,0,17149009.98,0,973264.77,973264.77,0,3513945.43,29579836.05,1405973.37,75627.39,31687808.11,4358646.33,27329161.78,22315017.28,5014144.5,0.0505,0.0505,0,27329161.78,22315017.28,5014144.5,1147216500,16026375.17,81243478.15,1244486353,608864692.3,285614014.8,87441524.44,259257231.5,1241177463,3308890.43,0,806975.34,1235550,0,0,2042525.34,126809817.3,0,0,4.00E+07,166809817.3,-164767291.9,66409400,0,1357681000,0,0,1424090400,1305203600,57781892.9,2115937.21,0,1362985493,61104907.1,13081.97,-100340412.4,483752849.6,383412437.2,27329161.78,0,17149009.98,52368043.66,5714752,1353123.71,0,0,-51675.32,-838075.59,0,0,0,-973264.77,-13234385.48,0,-156646109.1,120375124.5,-104936842.9,0,0,0,3308890.43,0,0,0,383412437.2,483752849.6,0,0,-100340412.4
600192,2015/12/31,536400030.1,0,0,0,53872056.36,1525686643,0,178795017.1,0,0,0,103398924,0,965166722.3,0,0,0,0,3292710.49,3366612103,0,81220000,0,0,126384565.7,13204444.87,0,59337174.93,0,0,806328279,0,0,0,0,0,189427639.2,0,0,0,22409199.46,0,1298311303,4664923406,9.71E+08,0,0,70106000,820800649.5,122205254.9,0,28154223.01,17158971.87,0,0,0,102042335,0,0,0,1.80E+07,0,2149467434,221472800,0,0,197588.52,0,3.50E+07,207309486.9,0,416825.77,97529310.36,0,561926011.6,2711393446,441748000,903089078.5,0,0,0,47512169.34,11671.11,494749986.4,1887110905,66419055.09,1953529960,4664923406,1805151542,1805151542,1793113285,1333826140,10177644.93,162495763.7,219608845.2,54813101.87,0,12191789.23,0,-1756799.4,-1756799.4,0,10281457.49,51446337.24,4336608.95,230665.01,57391185.78,12191617.19,45199568.59,40470302.98,4729265.61,0.0916,0.0916,0,45199568.59,40470302.98,4729265.61,1151742845,19974141.36,224370566.8,1396087553,788036155.1,252642395.4,128330914.4,222717679.4,1391727144,4360409.15,0,1500000,165464.48,0,8.50E+07,86665464.48,98141879.74,0,0,0,98141879.74,-11476415.26,0,0,1.16E+09,0,2.50E+07,1.19E+09,961500000,72087291.92,1643386.05,0,1033587292,154412708.1,3983.64,147300685.6,336452164,483752849.6,45199568.59,0,12191789.23,44735798.32,6814326.57,902575.64,0,0,-175107.61,-15681.55,0,0,0,1756799.4,2483324.31,0,-102651886.4,-105638056.6,39091081.84,0,0,0,4360409.15,0,0,0,483752849.6,336452164,0,0,147300685.6
600192,2014/12/31,378812142.8,0,0,0,35671867.05,1511370925,0,131997703.6,0,0,0,88487031.08,0,860941468.9,0,0,0,0,0,3007281138,0,81220000,0,0,137991365.1,13745312.66,0,246118437.1,0,0,518506951,0,0,0,0,0,193826618.5,0,0,902575.64,24892523.77,0,1217203784,4224484922,754500000,0,0,67710762,861353052,120668715,0,16605084.69,32790779.22,0,0,0,71924931.82,0,0,0,1.50E+07,0,1940553325,234472800,0,0,259430.18,0,10883215.14,7370800.49,0,416825.77,111835378.4,0,365238449.9,2305791775,441748000,903089078.5,0,0,0,47512169.34,24415.12,462242818.5,1854616481,64076665.92,1918693147,4224484922,2058002798,2058002798,2030957514,1547935139,12355469.15,177328283.9,222262028.5,50190059.42,0,20886533.89,0,2156386,2128034.12,0,29201669.99,71627017.96,1475351.17,107222.57,99353336.78,17066312.21,82287024.57,77711002.93,4576021.64,0.1759,0.1759,0,82287024.57,77711002.93,4576021.64,1272536195,12843167.16,137078282,1422457644,693714898.4,226302715.7,133288077.8,250273145.2,1303578837,118878807.1,0,0,620340.89,0,0,620340.89,144966027,14129733.57,0,0,159095760.6,-158475419.7,0,0,950600000,0,0,950600000,824500000,75597491.88,3235954.6,0,900097491.9,50502508.12,287.88,10906183.39,325545980.6,336452164,82287024.57,0,20886533.89,39354015.2,5305623.25,835576.34,0,0,-1499669.26,10000,0,0,0,-2156386,-1682760.82,0,-48172064.09,-240512662.8,210638390.4,0,0,0,118878807.1,0,0,0,336452164,325545980.6,0,0,10906183.39
600192,2013/12/31,370775402.3,0,0,0,53336714.34,1187120819,0,190944140.3,0,0,0,91576638.55,0,812497961.2,0,0,0,0,0,2706251676,0,0,0,0,232144060.7,14265096.81,0,174594787.9,11651.27,0,460777934.3,0,0,0,0,0,191611947.1,0,0,659414.12,23209762.95,0,1097274655,3803526331,6.14E+08,0,0,38665185.96,675697066.7,133714844.9,0,10175907.19,13101032,0,0,0,59467378.61,0,0,0,0,0,1544821415,278872800,0,0,0,0,883215.14,14475300.49,0,416825.77,0,116408711.4,411056852.8,1955878268,441748000,902346497.9,0,0,0,47512169.34,0,392047888,1783654555,63993507.42,1847648063,3803526331,2010979460,2010979460,1963713289,1487763608,14369885.81,186370409.4,195348000.3,54317267.04,0,25544118.53,0,177701.74,139686.07,0,47443871.94,51325876.4,1861373.8,207296.31,96908374.54,18701936.22,78206438.32,71100463.71,7105974.61,0.1854,0.161,0,78206438.32,71100463.71,7105974.61,1310945906,25413732.61,91670521.86,1428030160,820145722.9,218926926.1,135006493,265085307,1439164449,-11134288.59,0,38015.67,222272.56,40000,0,300288.23,188497506,2.00E+06,3082500,0,193580006,-193279717.7,530789000,0,9.38E+08,0,0,1468789000,1048400000,62627834.28,3592089,0,1111027834,357761165.7,11658.25,153358817.7,172187162.9,325545980.6,78206438.32,0,25544118.53,42007100.53,4810625.22,1196905.63,0,0,-409814.81,3875.12,0,0,0,-177701.74,-3090398.57,0,-36252556.71,-250817221,73934815.61,0,0,0,-11134288.59,0,0,0,325545980.6,172187162.9,0,0,153358817.7
600192,2012/12/31,217312141.5,0,0,0,43687470.45,930028708.6,0,212400778.3,0,0,0,97799495,0,778090215.1,0,0,0,0,111611.11,2279430420,0,0,0,0,249549809.2,14805964.6,0,14854423.94,12009.46,0,466820121.8,780789.84,0,0,0,0,164580034.9,0,0,1733933.93,20119364.38,0,933256451.9,3212686872,7.64E+08,0,0,34094572.07,589610873.9,128801328.6,0,15460367.5,2747675.49,0,0,0,51817103.31,0,0,0,0,0,1586531921,239272800,0,0,0,0,883215.14,19698772.49,0,416825.77,0,115903836.7,376175450.1,1962707371,341748000,477366065.6,0,0,0,47512169.34,0,326073644.3,1192699879,57279621.81,1249979501,3212686872,1916951463,1916951463,1880161789,1452597643,12510992.36,166327378.9,188549167,47063759.88,0,13112848.55,0,-2031322.61,-1674257.47,0,34758351.29,38637621.91,748046.01,8146.4,72647927.19,15266091.48,57381835.71,48069642.26,9312193.45,0.1407,0.1407,0,57381835.71,48069642.26,9312193.45,1270584719,9371346.06,67587597.26,1347543662,976588219.3,186021860.7,121756132.3,153031447.6,1437397660,-89853997.69,456188,31933.16,103063.32,0,0,591184.48,88561331.92,2.00E+06,0,0,90561331.92,-89970147.44,0,0,9.65E+08,0,0,9.65E+08,735847200,47720417.06,3633139.24,0,783567617.1,181432382.9,0,1608237.81,170578925.1,172187162.9,57381835.71,0,13112848.55,39433957.92,3751281.75,1116336.86,0,0,-18693.32,0,0,0,0,2031322.61,-3308940.86,0,-140682592.1,-108077151.9,-2080461.36,0,0,0,-89853997.69,0,0,0,172187162.9,170578925.1,0,0,1608237.81
600192,2011/12/31,204457535.7,0,0,0,68227268.97,778826223.4,0,199365341.6,0,0,0,98613190.87,0,637407623,0,0,0,0,0,1986897184,0,0,0,0,250069252.9,15383249.55,0,38838827.81,11393.26,0,449871002.1,0,0,0,0,0,115008349.5,0,0,2678456.47,16810423.52,10937724.92,899608680.1,2886505864,4.91E+08,0,0,4.00E+06,532386944.6,202310594.6,0,13338038.4,13316286.99,0,83908.62,0,62991402.95,0,0,0,1.50E+08,0,1469427176,140020000,0,0,0,0,1614569.32,24836319.74,0,416825.77,0,63462225.53,230349940.4,1699777116,341748000,477157460.2,0,0,47512169.34,0,0,278004002,1144421632,42307115.69,1186728747,2886505864,1836698185,1836698185,1806548719,1426702133,9666281.26,144223606.9,176872884.6,47275209.33,0,1808604.76,0,-1589792.76,344454.2,0,28559673.09,24674989.36,3012488.79,1502346.5,50222173.66,11948014.13,38274159.53,34391173.27,3882986.26,0.1006,0.1006,0,38274159.53,34391173.27,3882986.26,1425588396,40258419.06,65383616.22,1531230431,1074223901,170648781.7,86966248.87,191185052,1523023983,8206447.84,-431872.94,27371,289181.78,240728.23,0,125408.07,31808475.05,22597276.71,0,0,54405751.76,-54280343.69,0,0,697003186,0,59660.73,697062846.7,715103186,41845555.89,2393457.85,197136.41,757145878.3,-60083031.57,0,-106156927.4,276735852.5,170578925.1,38274159.53,0,1808604.76,38154624.74,4625993.36,0,0,0,1199309.75,135615.05,0,0,0,1589792.76,-3475407.95,0,3056352.5,-101997378.6,-19487096.1,0,0,0,8206447.84,0,0,0,170578925.1,276735852.5,0,0,-106156927.4
600192,2010/12/31,318736076.2,0,0,0,29730591.59,778389662.5,0,154406278.2,0,0,0,81276390.48,0,640735005,0,0,0,0,0,2003274004,0,0,0,0,219621688.9,15924117.34,0,35618746.64,10922.26,0,440486351.1,0,0,0,0,0,118356842.8,0,0,1532796.52,13335015.57,10936174.92,855822656.1,2859096660,5.36E+08,0,0,14359000,494954322.1,267535566.3,0,15226072.68,-7377417.05,0,101939.04,0,37516893.59,0,0,0,0,0,1358316377,263120000,0,0,0,0,883215.14,48897613.9,0,416825.77,0,43659638,356977292.8,1715293670,341748000,466120741.1,0,0,0,47512169.34,0,243612828.7,1098993739,44809251.24,1143802990,2859096660,1520145165,1520145165,1492235246,1154210742,6466207.42,131710004.9,160120712.2,28653174.05,0,11074405.93,0,-2795087.43,-1676120.17,0,25114831.39,19427068.14,1604368.58,0,42937530.95,10699127.05,32238403.9,26827940.42,5410463.48,0.0785,0.0785,0,32238403.9,26827940.42,5410463.48,1367828575,7104882.47,76342875.8,1451276334,1076489077,147894491.8,69673886.63,131740825.5,1425798281,25478052.96,0,2184997,23494723.86,881500,0,26561220.86,37141180.02,80310000,0,0,117451180,-90889959.16,0,0,689400000,0,21330.42,689421330.4,705910000,30838838.83,2491994.95,1882866.72,738631705.6,-49210375.13,0,-114622281.3,391358133.9,276735852.5,32238403.9,0,11074405.93,39081802.32,4417422.41,674626.48,0,0,-270152.27,0,0,0,0,2795087.43,-3997301.12,0,-127039960.8,-55039624.01,92195176.97,0,0,0,25478052.96,0,0,0,276735852.5,391358133.9,0,0,-114622281.3
600192,2009/12/31,452700590,0,0,0,28571494.07,707286155.4,0,195955499.6,0,0,0,50550695.9,0,513695044.1,0,0,0,0,0,1948759479,0,0,0,0,165525121.8,14400000,0,54003502.67,11667.02,0,433505018.7,0,0,0,0,0,123465055,0,0,2067356.93,9337714.45,0,802315436.6,2751074916,5.08E+08,0,0,47290820,424419059.8,204097469.7,0,13337515.01,-7489582.79,0,467431.6,0,49573428.03,0,0,0,20080000,0,1259776141,297120000,0,0,0,0,883215.14,43196116.9,0,416825.77,0,29430000,371046157.8,1630822299,284790000,519851003.4,0,0,0,47512169.34,0,216784888.3,1068938061,51314555.36,1120252616,2751074916,1326065261,1326065261,1324376009,1015501289,6121859.78,105890638.2,141384619.5,34191906.2,0,21285695.83,0,-4498251.04,58971.34,0,-2808998.9,42017155.79,994909.99,103532.2,38213246.9,7831758.3,30381488.6,24978352.99,5403135.61,0.0877,0.0877,0,30381488.6,24978352.99,5403135.61,1142494770,34904779.35,59902878.4,1237302428,812392030.4,133490101.7,72390591.3,144825692,1163098415,74204012.63,26460621.85,50000,612567,98862.23,0,27222051.08,78680794.44,8600678.75,0,0,87281473.19,-60059422.11,0,0,932280000,0,0,932280000,994889000,35217463.76,5864362,0,1030106464,-97826463.76,-11182.79,-83693056.03,475051189.9,391358133.9,30381488.6,0,21285695.83,35388581.09,4243202.42,615402.43,0,0,-524557.84,174136.55,0,0,0,4498251.04,-731045.61,0,-113463316.5,-53002779.35,101827714.5,0,0,11311076.67,74204012.63,6.00E+06,0,0,391358133.9,475051189.9,0,0,-83693056.03
600192,2008/12/31,500017806.6,0,0,0,33225974.07,654280152.5,0,274907578.4,0,0,0,72952919.26,0,400231727.6,0,0,0,0,0,1935616158,0,0,0,0,186058019.1,0,0,51482465.96,153611.51,0,383520250.3,0,0,0,0,0,125217550.7,0,0,2515559.41,8606668.84,0,757554125.8,2693170284,655219000,0,0,13800000,367109544.9,157125727.2,0,15731603.59,2378443.67,0,992025.58,0,59519510.62,0,0,0,6.60E+07,0,1337875856,168878000,0,0,0,0,3593215.14,34350820.65,0,416825.77,14392500,0,221631361.6,1559507217,284790000,504473898.2,0,0,0,50950606.09,0,223718582.1,1063933086,69729980.71,1133663067,2693170284,1395568848,1395568848,1390893765,1152684899,7355413.56,64464137.17,111899020.8,39334351.77,0,15155942.57,0,-1290772.62,-1830154.8,0,3384310.43,46079647.17,2767290.45,614404.72,46696667.15,6635427.37,40061239.78,33504638.64,6556601.14,0.1176,0,0,0,0,0,1123109041,50096141.23,43006787.68,1216211970,821896827.9,117768259.3,73340591.82,113213815.5,1126219495,89992475.44,0,546300,334734.64,0,10061292.35,10942326.99,98435759.13,0,0,0,98435759.13,-87493432.14,3332000,0,847789000,0,0,851121000,630250000,53323523.34,0,0,683573523.3,167547476.7,-52974.83,169993545.1,305057644.8,475051189.9,40061239.78,0,15155942.57,28221193.35,4048230.35,565844.14,0,0,81269.84,261605.75,0,0,0,1290772.62,252556.38,-597410.98,75371434.87,-194247890.9,104024594.1,0,0,-21245288.68,89992475.44,0,0,0,475051189.9,305057644.8,0,0,169993545.1
600192,2007/12/31,305057644.8,0,0,0,14176232.01,550785499.9,0,211112488.8,0,0,0,70167962.9,0,485747861.4,0,0,0,0,0,1637047690,0,0,0,0,188322488.3,0,0,67738947.23,29333.04,0,302855891.8,0,0,0,0,0,117549548.2,0,0,916039.64,8859225.22,0,686271473.4,2323319163,470880000,0,0,1.00E+07,331383928.2,107774832.7,0,23353853.7,-15260196.57,0,612210.76,247340.86,50205452.68,0,0,0,23250000,0,1002447422,181256099.1,0,0,0,0,7710000,35277911.79,0,1014236.75,9580000,0,234838247.7,1237285670,284790000,503773874.3,0,0,0,46800924.36,0,194363625.2,1029728424,56305069.4,1086033493,2323319163,1422541157,1422541157,1374810370,1157778472,5477570.82,66940934.48,114238711.3,29080633.41,0,1294047.22,-213500,3189600.08,1174041.03,0,50706887.4,28328951.22,959915.19,3652.87,78075923.43,8292645.58,69783277.85,61184224.19,8599053.66,0.2148,0,0,0,0,0,1206699419,31387362.97,21500911.29,1259587693,991054275.4,122543887.9,71037134.17,118706661.4,1303341959,-43754265.44,1365000,1869407.86,154093.21,646151.19,0,4034652.26,96087360.09,0,0,0,96087360.09,-92052707.83,3355337.8,3355337.8,619300000,0,0,622655337.8,450710000,32057193.28,3495740.94,0,482767193.3,139888144.5,-5665.56,4075505.69,300982139.1,305057644.8,61184224.19,0,1294047.22,25049821.15,3815316.87,1888943.62,0,0,-90557.66,3652.87,178000,0,0,-3154100.08,531521.99,-183435.57,-103520685.4,-145044406.9,49758517.99,0,0,27958213.43,-43754265.44,0,0,0,305057644.8,300982139.1,0,0,4075505.69
600192,2006/12/31,300982139.1,465000,0,0,9234799.6,523152226.4,0,102379240.1,0,0,0,63177467.16,0,382227176.1,0,0,2304043.51,0,0,1383922092,0,0,0,0,182452043.8,0,0,53315540.51,24275.89,0,267346434.4,0,0,0,0,0,117761639.7,0,0,2016226.86,0,0,622916161.2,2006838253,424370000,0,0,2800000,231124684.1,119053875,0,25486349.18,-7582109.29,0,0,247340.86,60690829.19,854210.63,0,0,35460000,0,892530696.4,53256099.13,0,0,0,0,7710000,37813411.79,0,932824.24,0,0,99712335.16,992243031.6,284790000,503773874.3,0,0,0,44231533.04,0,133770632.5,966566039.9,48029181.67,1014595222,2006838253,1350962177,1336273125,1311775380,1057546131,4886475,65455909.66,164933804,18953060.74,0,0,0,-8416112.97,0,0,30971992.23,6972089.76,1508059.81,0,36436022.18,6500475.01,29935547.17,28259937.78,1675609.39,0,0,0,0,0,0,1474350759,3634072.24,38164803.94,1516149635,1184239184,148993039.5,64436528.82,108767273.8,1506436026,9713609.34,26819495.8,384244.38,124894472.9,0,0,152098213.1,82569762.29,53658842.64,0,0,136228604.9,15869608.12,2.00E+06,0,429962545.2,0,17156065.24,449118610.5,307092041,18473025.41,0,4771544.66,330336611.1,118781999.4,0,144365216.8,156616922.3,300982139.1,28259937.78,0,12379107.45,33514440.31,1211110.48,-124213.2,563949.63,916142.18,-6479490.83,143460,0,0,0,1217462.66,0,-319868.19,-23019251.43,-44773628.12,-15928839.18,0,0,0,9713609.34,0,0,0,300982139.1,156616922.3,0,0,144365216.8
